"id_usuario";"id_item";"nota";"data-hora"
"934";"972";"3";"1998-03-29 23:41:56"
"916";"732";"3";"1997-11-29 20:07:42"
"428";"269";"5";"1998-01-27 20:29:09"
"234";"487";"3";"1998-04-08 20:47:17"
"445";"55";"1";"1998-03-27 05:35:12"
"256";"628";"5";"1997-12-14 22:54:08"
"320";"869";"4";"1998-01-14 01:11:08"
"568";"242";"4";"1997-10-26 19:55:47"
"379";"710";"4";"1997-12-01 04:37:19"
"234";"1186";"4";"1998-04-11 20:01:47"
"226";"270";"4";"1998-01-04 01:37:19"
"95";"52";"4";"1997-11-10 18:53:20"
"758";"153";"5";"1997-12-12 22:26:17"
"886";"117";"2";"1997-10-05 03:40:24"
"193";"274";"3";"1998-03-05 16:31:12"
"592";"898";"2";"1998-02-12 01:19:59"
"749";"240";"1";"1997-11-06 18:10:56"
"846";"227";"4";"1998-01-04 18:34:58"
"619";"117";"5";"1998-01-27 23:16:18"
"161";"174";"2";"1998-03-29 08:26:40"
"503";"740";"5";"1997-11-13 13:26:51"
"263";"125";"4";"1998-03-30 20:12:53"
"270";"558";"5";"1997-10-15 19:35:27"
"178";"578";"4";"1997-12-22 19:00:21"
"269";"156";"5";"1998-04-01 13:49:24"
"500";"517";"4";"1998-01-03 21:30:39"
"417";"127";"4";"1997-11-15 23:09:04"
"343";"55";"3";"1997-10-09 10:52:09"
"821";"100";"2";"1997-09-20 18:51:25"
"655";"1005";"4";"1998-02-14 13:43:25"
"833";"227";"2";"1997-11-17 23:03:39"
"896";"582";"2";"1998-02-10 22:20:40"
"577";"11";"2";"1997-11-25 13:11:33"
"178";"326";"4";"1998-02-26 14:11:35"
"215";"215";"3";"1998-04-01 10:01:20"
"405";"1006";"1";"1998-01-23 06:07:25"
"138";"617";"4";"1997-11-08 18:22:08"
"847";"181";"4";"1997-11-05 21:23:41"
"385";"134";"5";"1997-11-13 14:18:58"
"429";"428";"4";"1997-12-17 16:29:02"
"642";"623";"4";"1998-02-04 02:26:50"
"348";"756";"4";"1998-02-03 13:35:35"
"805";"175";"5";"1997-12-09 16:53:49"
"431";"245";"4";"1997-10-26 02:41:29"
"336";"780";"3";"1997-10-25 02:22:14"
"332";"328";"5";"1998-02-19 16:23:37"
"885";"167";"3";"1998-01-25 04:36:47"
"385";"435";"3";"1997-11-13 14:45:02"
"486";"127";"5";"1997-11-18 14:34:08"
"932";"429";"5";"1998-03-30 06:21:15"
"326";"8";"4";"1997-11-18 14:50:57"
"326";"523";"4";"1997-11-18 14:44:17"
"164";"245";"5";"1998-03-08 20:56:02"
"734";"419";"4";"1998-03-27 15:24:26"
"101";"370";"2";"1997-10-17 22:05:11"
"833";"1006";"1";"1997-09-23 15:25:53"
"145";"77";"3";"1997-09-26 08:12:28"
"886";"184";"4";"1997-10-05 03:01:49"
"334";"1051";"4";"1998-04-02 16:29:07"
"556";"172";"5";"1997-12-14 18:54:01"
"26";"250";"3";"1998-03-31 10:27:06"
"458";"1261";"4";"1998-02-02 02:30:13"
"379";"137";"5";"1998-03-21 04:11:47"
"435";"672";"1";"1998-01-06 21:34:13"
"758";"271";"4";"1998-01-16 22:05:32"
"135";"234";"4";"1997-11-18 09:56:37"
"716";"611";"5";"1997-11-17 16:38:16"
"58";"474";"4";"1998-01-08 21:18:07"
"130";"552";"5";"1997-10-07 16:23:45"
"561";"194";"4";"1998-01-26 06:40:12"
"416";"265";"5";"1998-04-21 23:56:36"
"213";"985";"3";"1997-11-07 23:12:44"
"919";"418";"4";"1997-09-27 12:25:45"
"363";"101";"1";"1998-04-02 03:02:33"
"217";"363";"1";"1998-03-05 00:53:31"
"925";"682";"4";"1998-01-13 15:53:06"
"626";"333";"1";"1997-11-05 20:08:01"
"298";"530";"5";"1998-01-07 11:16:40"
"265";"107";"1";"1997-09-26 21:33:18"
"478";"182";"5";"1998-03-08 17:30:14"
"524";"7";"2";"1998-01-12 14:44:25"
"715";"239";"4";"1997-10-04 08:17:47"
"699";"1328";"4";"1997-11-10 04:47:31"
"87";"382";"3";"1997-11-18 15:08:08"
"373";"739";"3";"1997-10-17 15:10:19"
"645";"203";"4";"1998-04-08 13:37:36"
"13";"872";"3";"1997-12-14 19:42:07"
"593";"4";"4";"1997-10-24 18:34:38"
"442";"168";"4";"1997-12-29 06:38:45"
"708";"274";"4";"1997-10-20 02:41:26"
"804";"455";"5";"1997-11-13 14:53:29"
"913";"963";"4";"1997-12-10 00:48:57"
"284";"262";"4";"1998-01-20 17:40:36"
"602";"871";"3";"1998-02-28 01:03:09"
"385";"219";"1";"1997-11-13 15:49:12"
"10";"709";"4";"1997-10-26 14:56:53"
"753";"898";"4";"1998-04-01 00:12:44"
"548";"300";"5";"1998-03-27 21:18:24"
"50";"123";"4";"1997-10-16 22:49:18"
"734";"210";"3";"1998-03-27 15:22:17"
"151";"190";"4";"1997-11-14 14:31:13"
"727";"1188";"2";"1998-01-02 00:43:52"
"773";"522";"4";"1998-02-26 21:28:48"
"597";"293";"5";"1997-09-27 03:15:39"
"471";"95";"4";"1998-03-13 19:23:42"
"910";"25";"3";"1997-11-29 13:50:03"
"326";"182";"2";"1997-11-18 15:14:21"
"868";"61";"5";"1997-10-17 14:30:35"
"296";"259";"1";"1998-01-07 15:06:14"
"450";"878";"2";"1998-01-06 11:55:34"
"755";"269";"5";"1997-12-19 19:13:24"
"276";"25";"4";"1997-09-20 17:18:06"
"924";"504";"5";"1998-01-22 05:33:29"
"290";"423";"5";"1997-11-25 13:13:42"
"894";"190";"5";"1997-11-18 20:51:40"
"152";"155";"5";"1998-01-05 13:39:50"
"280";"528";"3";"1998-04-04 11:35:53"
"862";"222";"5";"1997-11-12 00:09:56"
"298";"88";"5";"1998-01-07 11:27:16"
"450";"620";"4";"1997-12-17 20:03:38"
"269";"217";"2";"1998-04-01 14:26:50"
"650";"29";"2";"1998-03-31 19:21:17"
"43";"735";"4";"1997-10-04 13:07:55"
"334";"716";"3";"1998-04-02 17:25:58"
"606";"216";"5";"1997-11-30 18:32:59"
"225";"286";"4";"1997-11-14 17:23:47"
"5";"385";"4";"1997-09-30 13:16:25"
"624";"111";"3";"1997-11-17 15:51:11"
"543";"443";"4";"1997-09-21 15:00:57"
"213";"12";"5";"1997-11-07 23:16:49"
"494";"204";"5";"1997-11-14 18:01:38"
"887";"1278";"2";"1997-12-06 00:14:47"
"370";"135";"4";"1997-11-13 12:25:46"
"910";"508";"4";"1997-11-29 13:35:49"
"223";"969";"5";"1998-04-02 17:57:29"
"882";"275";"5";"1997-11-18 11:01:18"
"871";"662";"3";"1998-02-22 21:25:41"
"240";"313";"5";"1998-01-25 21:46:44"
"712";"790";"4";"1997-09-22 16:35:31"
"30";"751";"3";"1998-01-08 22:49:11"
"44";"11";"3";"1997-10-31 22:31:55"
"545";"689";"4";"1997-11-18 21:12:42"
"435";"211";"4";"1998-01-06 21:07:07"
"934";"573";"2";"1998-03-29 15:52:10"
"201";"157";"4";"1998-01-06 16:04:13"
"919";"95";"4";"1997-10-03 20:26:22"
"622";"9";"4";"1997-12-20 23:06:09"
"497";"440";"1";"1997-11-12 16:20:30"
"910";"24";"3";"1997-11-29 13:36:07"
"894";"86";"4";"1997-12-17 21:18:26"
"504";"716";"4";"1998-02-19 14:32:12"
"288";"528";"4";"1998-02-01 20:04:46"
"276";"547";"4";"1997-09-20 17:16:45"
"8";"227";"4";"1997-11-12 16:20:23"
"796";"367";"5";"1998-04-20 01:55:50"
"49";"367";"3";"1998-02-21 10:51:57"
"551";"686";"3";"1998-04-17 00:30:29"
"828";"1062";"4";"1998-03-31 18:36:06"
"85";"208";"5";"1997-11-18 01:55:41"
"399";"1274";"1";"1997-12-17 06:27:50"
"490";"246";"2";"1997-09-28 03:23:32"
"42";"274";"5";"1997-12-02 20:36:57"
"70";"542";"2";"1998-01-06 02:40:48"
"11";"692";"4";"1998-04-06 20:23:23"
"303";"577";"3";"1997-11-14 18:52:20"
"398";"97";"4";"1997-10-01 12:55:48"
"455";"435";"4";"1997-11-09 18:22:24"
"177";"324";"4";"1997-11-21 13:40:34"
"893";"286";"4";"1997-09-21 04:53:04"
"893";"771";"3";"1997-09-21 05:27:04"
"577";"380";"3";"1997-11-25 13:23:11"
"711";"170";"5";"1997-10-07 23:50:59"
"117";"56";"5";"1997-12-01 18:30:07"
"79";"763";"5";"1998-03-30 12:29:01"
"494";"199";"4";"1997-11-14 17:59:18"
"462";"682";"5";"1998-02-01 17:33:51"
"918";"514";"2";"1998-04-07 19:11:22"
"311";"143";"3";"1998-01-09 13:53:32"
"347";"168";"5";"1997-12-09 04:49:58"
"450";"83";"4";"1997-12-17 12:20:27"
"59";"485";"2";"1998-02-23 00:27:46"
"62";"96";"4";"1997-11-12 19:47:15"
"711";"312";"5";"1997-12-31 14:36:03"
"363";"5";"1";"1998-04-02 03:04:07"
"514";"186";"4";"1997-09-28 13:10:28"
"823";"708";"4";"1997-11-01 23:48:50"
"354";"149";"5";"1998-03-29 21:08:18"
"503";"58";"4";"1997-11-25 12:42:45"
"852";"25";"3";"1998-03-27 19:13:22"
"8";"233";"4";"1997-11-12 16:20:23"
"87";"396";"1";"1997-11-18 15:21:20"
"85";"663";"5";"1997-11-13 17:53:57"
"537";"573";"2";"1998-01-28 20:58:06"
"286";"537";"4";"1998-03-11 18:23:22"
"867";"79";"4";"1997-11-20 23:25:42"
"349";"471";"3";"1997-11-13 20:58:55"
"244";"135";"4";"1997-11-27 01:54:02"
"25";"427";"4";"1998-01-26 19:00:59"
"898";"328";"2";"1998-02-24 01:29:27"
"22";"172";"4";"1997-11-07 04:28:00"
"394";"364";"3";"1997-12-02 07:45:44"
"704";"382";"4";"1998-03-31 23:26:11"
"222";"808";"3";"1997-12-02 07:55:30"
"655";"236";"3";"1998-02-14 00:20:07"
"7";"56";"5";"1998-03-31 10:37:12"
"707";"723";"3";"1998-01-31 19:49:14"
"640";"689";"4";"1998-02-01 14:24:12"
"422";"671";"4";"1997-11-17 02:22:23"
"734";"607";"5";"1998-03-27 15:24:26"
"778";"738";"1";"1998-04-03 01:35:01"
"497";"122";"1";"1997-11-12 01:43:22"
"345";"161";"3";"1998-01-16 20:32:35"
"796";"566";"4";"1998-04-20 01:59:03"
"87";"97";"5";"1997-11-18 15:30:25"
"244";"629";"4";"1997-11-27 01:54:02"
"110";"423";"4";"1998-02-08 22:32:32"
"530";"483";"3";"1998-01-02 20:54:08"
"256";"1210";"5";"1997-12-15 02:49:59"
"817";"597";"2";"1997-09-21 01:26:47"
"659";"476";"3";"1998-03-31 05:05:34"
"454";"484";"3";"1997-12-12 18:00:45"
"790";"1165";"2";"1998-01-10 17:08:10"
"94";"92";"4";"1998-04-04 17:19:02"
"59";"709";"5";"1998-02-23 00:36:37"
"796";"64";"4";"1998-04-15 14:46:40"
"707";"602";"4";"1998-01-31 19:54:50"
"445";"1097";"1";"1998-03-29 16:28:02"
"715";"202";"5";"1997-10-04 08:02:11"
"551";"245";"3";"1998-04-16 22:15:23"
"339";"293";"5";"1998-03-27 18:14:42"
"393";"721";"2";"1998-03-12 15:38:50"
"455";"174";"4";"1997-11-09 18:42:43"
"85";"70";"4";"1997-11-18 01:45:28"
"214";"268";"2";"1998-04-02 15:40:45"
"334";"317";"3";"1998-04-02 16:40:00"
"776";"185";"4";"1998-04-18 14:24:50"
"666";"121";"3";"1997-11-23 16:33:23"
"256";"595";"4";"1997-12-15 02:33:57"
"840";"708";"4";"1998-03-29 19:03:53"
"151";"486";"5";"1997-11-14 13:30:02"
"246";"568";"4";"1998-01-16 00:47:31"
"752";"1294";"3";"1998-03-29 18:44:58"
"856";"347";"2";"1998-04-02 00:53:37"
"330";"293";"3";"1997-10-11 01:31:51"
"898";"286";"2";"1998-02-24 01:26:48"
"825";"14";"3";"1997-11-28 19:25:42"
"313";"837";"4";"1998-03-27 13:08:18"
"336";"173";"5";"1997-10-25 02:33:57"
"537";"1008";"2";"1998-01-28 20:27:58"
"308";"276";"4";"1998-02-17 14:36:38"
"340";"480";"5";"1998-01-16 19:51:54"
"458";"526";"5";"1998-02-02 02:10:41"
"484";"318";"5";"1998-03-29 15:08:52"
"424";"300";"2";"1997-11-30 00:06:39"
"634";"864";"3";"1997-10-20 14:27:55"
"263";"96";"4";"1998-03-30 19:52:16"
"619";"391";"3";"1998-01-27 23:23:35"
"868";"186";"2";"1997-10-17 14:27:14"
"1";"223";"5";"1997-10-15 02:21:58"
"43";"153";"5";"1998-01-04 20:05:35"
"189";"204";"5";"1998-04-22 14:20:57"
"798";"1283";"4";"1997-09-26 14:41:35"
"807";"205";"3";"1998-04-14 01:36:45"
"399";"1086";"3";"1997-12-17 03:40:27"
"416";"347";"4";"1998-04-22 00:05:33"
"839";"264";"3";"1997-10-01 21:19:19"
"299";"17";"1";"1998-03-10 01:16:14"
"634";"546";"4";"1997-10-01 15:12:15"
"201";"440";"2";"1998-01-06 16:26:10"
"883";"238";"4";"1998-04-04 09:50:18"
"551";"161";"5";"1998-04-17 00:15:36"
"474";"222";"4";"1998-02-19 16:11:19"
"655";"1029";"1";"1998-02-14 13:50:32"
"114";"89";"5";"1997-12-04 15:27:04"
"194";"89";"3";"1997-11-14 12:28:48"
"293";"554";"1";"1998-03-03 03:49:54"
"417";"461";"3";"1997-11-15 23:25:40"
"339";"508";"4";"1998-03-27 17:56:29"
"561";"356";"1";"1998-01-26 07:15:52"
"246";"431";"3";"1998-01-16 00:34:21"
"239";"98";"5";"1998-03-06 07:33:30"
"534";"129";"4";"1997-10-25 16:28:38"
"245";"597";"4";"1998-02-26 14:15:26"
"313";"586";"2";"1998-03-27 16:53:46"
"130";"931";"2";"1997-11-24 15:41:21"
"881";"100";"4";"1997-10-10 23:20:14"
"222";"746";"5";"1997-10-30 00:45:37"
"3";"320";"5";"1998-03-06 23:24:42"
"92";"501";"2";"1997-09-30 18:07:45"
"452";"61";"1";"1998-02-17 09:35:17"
"316";"923";"5";"1997-11-29 22:40:22"
"708";"993";"4";"1997-10-20 02:29:09"
"562";"234";"5";"1997-11-10 18:07:54"
"194";"546";"3";"1997-11-14 18:10:06"
"497";"402";"4";"1997-11-12 01:55:08"
"185";"25";"4";"1997-12-30 20:40:06"
"258";"288";"1";"1998-01-25 01:01:59"
"95";"195";"5";"1997-11-10 18:10:31"
"936";"7";"4";"1998-02-07 03:17:01"
"495";"550";"3";"1998-02-28 00:07:15"
"617";"672";"3";"1998-01-02 22:05:37"
"469";"483";"5";"1997-11-14 13:16:17"
"500";"639";"4";"1998-01-03 21:53:15"
"416";"2";"4";"1998-02-01 04:11:55"
"525";"25";"5";"1997-12-02 15:05:17"
"259";"271";"3";"1998-02-28 23:57:30"
"7";"562";"5";"1998-03-31 11:20:53"
"887";"699";"1";"1997-12-06 00:39:26"
"291";"572";"3";"1997-09-21 06:42:24"
"293";"227";"2";"1998-03-03 03:36:30"
"655";"346";"4";"1998-02-26 03:31:53"
"894";"883";"3";"1997-11-24 20:58:05"
"450";"815";"3";"1997-12-17 19:02:33"
"234";"165";"5";"1998-04-08 20:44:00"
"638";"195";"4";"1997-10-12 19:19:47"
"109";"4";"2";"1997-11-26 16:32:36"
"99";"11";"5";"1998-01-24 19:15:38"
"102";"655";"3";"1998-03-01 22:56:42"
"788";"44";"4";"1997-11-30 02:57:14"
"82";"1028";"2";"1997-10-08 08:52:57"
"880";"577";"3";"1997-11-22 02:06:47"
"790";"202";"3";"1998-01-18 17:55:04"
"327";"1069";"4";"1998-02-18 13:25:36"
"833";"488";"5";"1997-10-28 19:37:09"
"805";"358";"3";"1997-11-19 17:26:55"
"871";"547";"3";"1998-02-22 21:18:56"
"276";"104";"1";"1997-09-21 07:11:22"
"519";"908";"5";"1997-12-27 16:15:48"
"676";"1483";"4";"1998-04-15 21:17:06"
"886";"732";"3";"1997-10-05 03:13:49"
"561";"96";"1";"1998-01-26 07:08:56"
"326";"496";"5";"1997-11-18 14:40:25"
"653";"423";"2";"1997-11-21 19:40:39"
"119";"829";"5";"1997-09-20 14:10:06"
"870";"772";"4";"1997-10-01 01:22:47"
"942";"269";"2";"1998-03-30 15:26:36"
"42";"735";"4";"1997-12-02 21:22:28"
"405";"480";"4";"1998-01-23 05:38:59"
"474";"316";"5";"1998-02-19 16:02:59"
"158";"89";"5";"1997-11-21 14:26:29"
"913";"428";"3";"1997-12-05 21:12:31"
"237";"176";"3";"1997-11-12 20:12:08"
"105";"271";"2";"1998-03-06 16:57:25"
"806";"879";"3";"1997-12-17 15:53:22"
"48";"294";"3";"1997-11-13 12:16:52"
"455";"234";"4";"1997-11-09 18:20:36"
"299";"49";"4";"1998-03-10 01:07:03"
"194";"188";"4";"1997-11-14 12:42:38"
"545";"742";"4";"1997-11-24 02:03:33"
"756";"258";"3";"1997-09-21 04:21:42"
"59";"953";"5";"1998-02-23 00:49:47"
"507";"181";"5";"1998-03-15 09:46:37"
"727";"184";"3";"1998-01-02 00:12:41"
"373";"1135";"3";"1997-10-17 13:50:43"
"568";"1050";"4";"1997-10-26 20:17:15"
"213";"234";"4";"1997-11-07 23:16:13"
"855";"510";"4";"1997-11-18 00:59:38"
"73";"180";"4";"1998-02-27 21:42:57"
"659";"805";"5";"1998-03-31 19:32:41"
"267";"28";"4";"1997-11-08 04:02:04"
"933";"636";"2";"1997-09-22 11:38:25"
"332";"232";"5";"1998-02-21 18:59:33"
"653";"386";"1";"1997-11-21 19:54:24"
"404";"289";"1";"1998-01-02 22:21:32"
"326";"53";"1";"1997-11-18 15:17:19"
"456";"12";"3";"1997-12-05 23:00:55"
"42";"939";"4";"1997-12-02 21:21:24"
"262";"609";"3";"1997-11-17 16:08:56"
"843";"98";"3";"1997-11-13 14:54:28"
"405";"1063";"5";"1998-01-23 06:46:25"
"178";"809";"4";"1997-12-22 18:44:44"
"178";"1283";"3";"1998-01-26 00:15:58"
"443";"327";"4";"1997-12-30 14:56:33"
"232";"498";"4";"1998-02-27 00:17:47"
"761";"1287";"1";"1997-10-06 23:07:52"
"216";"577";"1";"1997-12-06 15:20:53"
"660";"393";"2";"1998-03-29 16:59:01"
"577";"550";"3";"1997-11-25 13:25:30"
"868";"225";"1";"1997-10-17 15:04:13"
"864";"196";"4";"1998-03-02 22:18:34"
"195";"134";"5";"1997-10-02 02:50:41"
"82";"1063";"3";"1997-11-05 19:43:35"
"336";"692";"3";"1997-10-25 02:33:57"
"405";"81";"3";"1998-01-23 06:00:25"
"608";"789";"3";"1997-11-24 18:12:51"
"145";"796";"3";"1997-09-26 08:20:33"
"456";"959";"4";"1997-12-05 23:25:27"
"188";"470";"5";"1997-09-24 01:00:47"
"568";"611";"3";"1997-10-26 20:16:22"
"637";"124";"3";"1997-12-23 15:47:15"
"199";"259";"1";"1998-01-02 20:09:43"
"618";"68";"3";"1998-03-30 23:00:08"
"504";"655";"4";"1998-02-18 19:25:13"
"749";"735";"5";"1997-11-06 17:21:56"
"896";"696";"1";"1998-02-11 19:10:27"
"379";"403";"4";"1997-11-26 03:26:38"
"361";"100";"5";"1997-11-13 13:59:46"
"868";"385";"2";"1997-10-17 12:57:14"
"559";"197";"4";"1998-03-27 18:45:11"
"321";"199";"4";"1997-11-13 13:49:47"
"303";"678";"1";"1997-11-14 19:02:26"
"231";"1";"3";"1997-11-19 15:55:04"
"466";"50";"5";"1998-03-19 02:20:19"
"864";"163";"4";"1998-03-02 22:31:20"
"640";"568";"4";"1997-09-20 15:02:49"
"899";"239";"3";"1998-01-06 18:25:46"
"773";"737";"3";"1998-02-26 21:24:24"
"23";"919";"5";"1997-09-20 16:40:40"
"908";"648";"4";"1997-11-16 20:18:53"
"655";"345";"3";"1998-02-14 13:30:03"
"650";"155";"2";"1998-03-31 19:44:09"
"846";"550";"4";"1998-01-04 18:25:56"
"343";"583";"4";"1997-10-09 11:26:42"
"377";"219";"3";"1998-03-30 20:04:38"
"538";"127";"5";"1997-10-17 13:53:51"
"525";"248";"4";"1997-12-02 15:01:49"
"16";"197";"5";"1997-10-24 17:49:06"
"381";"133";"5";"1998-04-16 00:30:13"
"363";"658";"3";"1998-04-02 02:55:43"
"397";"174";"5";"1998-01-20 23:33:19"
"527";"499";"5";"1997-11-13 18:28:10"
"207";"531";"4";"1997-10-26 12:05:42"
"636";"222";"5";"1998-04-01 13:45:48"
"517";"335";"3";"1997-09-28 21:14:26"
"6";"168";"4";"1997-12-31 18:14:25"
"37";"127";"4";"1997-11-30 19:47:51"
"534";"325";"4";"1997-10-25 16:24:21"
"268";"203";"5";"1997-10-10 17:04:15"
"664";"70";"3";"1997-10-28 23:39:18"
"279";"759";"4";"1997-09-26 19:40:16"
"659";"162";"3";"1998-03-31 19:58:56"
"378";"203";"4";"1997-11-20 16:47:19"
"664";"71";"4";"1997-10-28 22:55:25"
"276";"325";"3";"1997-09-20 17:13:39"
"606";"1151";"3";"1998-03-05 19:34:52"
"707";"1168";"3";"1998-01-31 20:06:30"
"892";"183";"5";"1998-02-04 13:11:21"
"262";"50";"2";"1997-11-19 14:59:26"
"400";"286";"4";"1998-01-24 18:10:30"
"728";"304";"4";"1997-11-13 14:39:54"
"589";"332";"4";"1997-12-28 20:42:16"
"3";"345";"3";"1998-03-06 23:16:44"
"274";"845";"5";"1997-11-07 20:32:59"
"378";"736";"4";"1998-03-11 22:13:52"
"283";"204";"4";"1997-11-11 22:30:39"
"896";"141";"3";"1998-02-10 22:03:32"
"325";"23";"5";"1998-04-01 21:51:16"
"758";"58";"4";"1997-12-12 22:39:29"
"270";"1471";"4";"1997-10-15 19:57:44"
"406";"32";"5";"1997-11-13 15:43:59"
"709";"288";"5";"1997-11-18 07:12:25"
"553";"638";"3";"1997-11-19 11:12:12"
"887";"718";"1";"1997-12-06 00:10:12"
"698";"482";"2";"1998-02-01 18:10:06"
"417";"82";"4";"1997-11-15 23:28:46"
"299";"26";"4";"1997-10-30 03:23:21"
"378";"254";"1";"1997-11-23 17:49:18"
"537";"651";"3";"1998-01-28 20:41:02"
"176";"347";"4";"1998-01-29 01:17:22"
"405";"1404";"1";"1998-01-23 06:22:40"
"256";"665";"4";"1997-12-15 02:44:04"
"141";"405";"3";"1998-01-12 03:05:05"
"331";"454";"3";"1997-10-18 14:45:02"
"760";"255";"3";"1997-09-30 21:39:35"
"618";"135";"4";"1998-03-30 22:20:24"
"615";"428";"5";"1997-11-13 16:25:11"
"936";"591";"4";"1998-02-07 03:19:33"
"48";"170";"4";"1997-11-13 12:28:06"
"899";"179";"2";"1998-01-06 18:14:27"
"444";"275";"4";"1998-04-07 17:03:22"
"916";"318";"4";"1997-11-29 19:56:15"
"627";"581";"3";"1997-11-14 15:04:22"
"90";"241";"5";"1998-03-31 19:50:11"
"230";"1192";"4";"1997-11-25 16:15:52"
"533";"514";"3";"1997-11-10 16:37:50"
"833";"558";"4";"1997-09-23 15:26:44"
"321";"89";"3";"1997-11-13 14:05:16"
"126";"319";"2";"1998-02-19 22:28:01"
"731";"845";"2";"1998-01-30 15:24:41"
"901";"465";"4";"1997-10-17 20:40:54"
"230";"182";"2";"1997-11-25 15:59:30"
"650";"290";"2";"1998-03-31 20:46:19"
"276";"332";"4";"1997-10-27 03:31:19"
"445";"919";"1";"1998-03-29 16:37:13"
"753";"242";"4";"1998-03-31 23:57:57"
"833";"649";"3";"1997-09-25 18:49:38"
"65";"1";"3";"1997-11-11 00:01:30"
"574";"327";"3";"1998-03-30 14:32:02"
"542";"396";"4";"1998-02-03 16:11:52"
"24";"919";"3";"1997-09-26 00:56:25"
"758";"1046";"4";"1997-12-12 23:06:07"
"869";"118";"1";"1998-01-11 01:18:58"
"854";"855";"4";"1997-12-22 15:07:43"
"782";"680";"1";"1998-04-02 03:34:25"
"387";"152";"1";"1998-02-03 01:21:30"
"543";"197";"4";"1997-09-21 15:21:56"
"348";"1028";"4";"1998-02-03 13:32:40"
"453";"258";"4";"1997-10-06 23:27:19"
"838";"919";"5";"1998-02-09 19:45:16"
"323";"319";"2";"1997-11-05 11:07:07"
"334";"268";"4";"1998-04-02 16:08:22"
"882";"496";"5";"1997-11-18 12:18:40"
"109";"365";"4";"1997-11-26 19:03:37"
"198";"216";"4";"1998-01-07 18:28:10"
"353";"343";"2";"1998-04-01 00:50:36"
"25";"189";"5";"1998-01-26 19:08:08"
"864";"672";"2";"1998-03-02 22:43:09"
"85";"100";"3";"1997-11-13 17:24:53"
"493";"235";"2";"1998-01-06 20:49:53"
"378";"50";"4";"1997-11-20 13:59:05"
"387";"286";"2";"1998-02-03 02:39:45"
"514";"175";"4";"1997-09-28 13:00:26"
"287";"100";"5";"1998-02-22 16:56:04"
"561";"1149";"4";"1998-01-26 06:41:53"
"795";"79";"2";"1997-11-26 15:18:45"
"494";"603";"3";"1997-11-14 18:01:38"
"338";"100";"4";"1997-11-13 13:23:16"
"450";"632";"5";"1997-12-17 18:58:34"
"385";"18";"5";"1998-01-15 22:43:28"
"537";"149";"3";"1998-01-28 20:27:58"
"293";"150";"3";"1998-03-03 03:00:38"
"618";"705";"3";"1998-03-30 22:30:25"
"194";"180";"3";"1997-11-14 12:34:17"
"569";"15";"4";"1997-11-17 16:17:45"
"541";"66";"4";"1998-01-03 19:18:49"
"232";"531";"4";"1998-02-27 00:20:47"
"566";"521";"4";"1997-12-09 03:43:22"
"450";"747";"4";"1997-12-17 18:46:06"
"742";"14";"5";"1997-12-05 12:22:41"
"329";"181";"4";"1998-04-03 23:09:01"
"493";"746";"4";"1998-01-06 20:59:03"
"416";"38";"3";"1998-02-01 04:30:28"
"927";"94";"2";"1997-11-10 18:56:12"
"457";"403";"4";"1997-12-17 19:19:37"
"936";"927";"4";"1998-02-07 03:30:52"
"182";"203";"3";"1997-10-09 19:35:56"
"399";"38";"2";"1997-12-17 04:52:44"
"239";"923";"5";"1998-03-06 07:10:33"
"301";"334";"3";"1997-12-14 01:58:20"
"268";"800";"1";"1997-10-01 19:21:41"
"125";"997";"2";"1998-04-17 15:49:36"
"12";"191";"5";"1997-11-19 14:33:21"
"438";"245";"5";"1997-11-18 12:46:00"
"722";"476";"4";"1998-03-30 15:13:55"
"806";"654";"5";"1997-12-17 16:43:57"
"625";"188";"4";"1998-03-30 09:58:44"
"429";"231";"2";"1997-12-17 16:04:49"
"23";"357";"3";"1997-09-20 16:53:53"
"600";"1407";"2";"1998-02-25 21:31:23"
"882";"378";"5";"1997-11-18 12:49:58"
"878";"707";"2";"1997-11-30 02:06:49"
"654";"13";"1";"1998-02-19 01:49:40"
"261";"597";"4";"1998-03-21 01:55:42"
"505";"614";"3";"1998-03-08 02:16:02"
"401";"473";"1";"1998-03-27 18:27:30"
"826";"588";"4";"1998-01-24 22:05:42"
"230";"183";"3";"1997-11-25 15:59:30"
"479";"281";"3";"1997-11-13 19:31:25"
"299";"32";"3";"1997-10-26 12:52:49"
"551";"732";"4";"1998-04-17 00:28:31"
"13";"32";"4";"1997-12-14 19:58:06"
"276";"890";"3";"1997-11-30 15:11:00"
"294";"24";"4";"1997-10-25 19:49:21"
"95";"648";"3";"1998-03-03 16:42:50"
"887";"477";"1";"1997-12-06 00:22:50"
"7";"554";"3";"1998-03-31 11:30:39"
"254";"214";"1";"1998-02-02 23:23:28"
"177";"150";"4";"1997-11-21 13:46:47"
"896";"420";"4";"1998-02-10 21:58:59"
"342";"122";"4";"1997-09-26 21:06:23"
"399";"26";"2";"1997-12-19 02:42:06"
"764";"274";"3";"1997-10-07 13:56:50"
"495";"655";"5";"1998-02-27 23:55:36"
"676";"9";"2";"1998-04-15 21:22:14"
"57";"181";"5";"1998-01-01 20:29:12"
"870";"1134";"4";"1997-11-12 20:22:47"
"704";"488";"5";"1998-03-31 23:26:10"
"889";"172";"4";"1997-11-22 02:52:21"
"497";"386";"2";"1997-11-12 16:31:51"
"244";"818";"2";"1997-11-27 01:30:10"
